Season,Team,Lg,Salary,player_id
2008-09,Memphis Grizzlies,NBA,"$3,875,040",mayooj01
2009-10,Memphis Grizzlies,NBA,"$4,165,560",mayooj01
2010-11,Memphis Grizzlies,NBA,"$4,456,200",mayooj01
2011-12,Memphis Grizzlies,NBA,"$5,632,637",mayooj01
2012-13,Dallas Mavericks,NBA,"$4,020,000",mayooj01
2013-14,Milwaukee Bucks,NBA,"$8,000,000",mayooj01
2014-15,Milwaukee Bucks,NBA,"$8,000,000",mayooj01
2015-16,Milwaukee Bucks,NBA,"$8,000,000",mayooj01
Career,(may be incomplete),,"$46,149,437",mayooj01
