Season,Team,Lg,Salary,player_id
1990-91,Washington Bullets,NBA,"$120,000",workmha01
1991-92,Washington Bullets,NBA,"$250,000",workmha01
1993-94,Indiana Pacers,NBA,"$320,000",workmha01
1994-95,Indiana Pacers,NBA,"$400,000",workmha01
1995-96,Indiana Pacers,NBA,"$900,000",workmha01
1996-97,Indiana Pacers,NBA,"$1,080,000",workmha01
1997-98,Indiana Pacers,NBA,"$1,260,000",workmha01
1998-99,Indiana Pacers,NBA,"$1,440,000",workmha01
1998-99,Milwaukee Bucks,NBA,"$600,000",workmha01
1999-00,Milwaukee Bucks,NBA,"$510,000",workmha01
Career,(may be incomplete),,"$6,880,000",workmha01
